사용일자,강남,반포,삼청,서촌,성수,신사,신촌,연남,을지로,이태원,장충,종로,청담,한남,혜화,홍대
20160319,97618103175,1061010598168221661530833050,2876232924,,668867611570116994,160611756737135393283700439226,24821263176263563637712785,4029406710021911539618223414106609946,4362510527364275623057476791114291138713190120104580044132,24198295191105912290,8764723233553484330732533627326913330125581552316340,646310770308023123042118396291448415133,18262195351732318528,6030453446831038511203,5072254560,10021911539618223414106609946
20160320,5869758115,21862289671768341157311057,1947922817,,106221117152505409,2065620926208212153487339428,55149616067173324402742161,3024307714102197772769507309270972,4778462910221948234398325991675317146166819631036843951,185241731474037621,52875711220522292273226911520123422435219597649423,146501469525984227659645914034845680,115561284791849315,69627808702931933318,3808740488,14102197772769507309270972
20160321,109192109539,3801378018049184771933219102,2943432038,,322103536170107036,160391792734173372743990543909,1037148428234306745621957097,5308474081377839133518907236773003,582465909424547242131608215805641569184263643617101147313130,666770281419215144,1725417995500046094584447345945082911798271746316921,4058937653320373241414976149891010412919,26214299912702629979,5039521251631157811959,4262243862,81377839133518907236773003
20160322,110199110262,3768385919569191751795118265,3082633223,,692468453273635631,166831863135068381064193545719,1029144628134303665704057486,5300487913591892803077227451176026,432744376130113631298915861158072465424176591046047364207043,145461553372467489,17697169101716918132947510062463349924378440450674647,1015512662148811486632096318254003537383,27751307322642730570,1178212535633253785424,4614847889,13591892803077227451176026
20160323,111901112094,1795618373195861910139473980,3152033192,,320753493569526805,357293836340103441711656018517,1108148428075307645792458062,5217476913702051752107673679997911,301190213525159061585125646249966036960899641069984399844853,736976661491016082,17528168941746718272498647474481440447525002971810243,1012012743154981542831822318584072237431,25975299932791831001,1161812362564453455369,4886750611,13702051752107673679997911
20160324,112258112279,3930416019702194221783818285,3086233346,,683367073196234863,408354532235701382981706518908,1031147457447584682823930127,5177481514082062771518031881608134,443644439911375130262060647613932478424473158371569663256921,153961668074207878,17442168381709518194957910016461649204533451649654614,1001012793402563729031719319031547215105,27878314552587530103,1178612319644353955463,4780348966,14082062771518031881608134
20160325,122032126573,4040404217677182022049820813,3351235402,,760074583228135583,383134357943151478341814420773,999148129904312426238864188,5262489616922512908993158641599035,255682568764423643564391045005630870611011938137431621416218,845793771855823759,468446974737503310129105934884476918460176621816118820,3250433380430334037910526141451639816652,26594310722794731552,1224812577783655135498,5060051476,16922512908993158641599035
20160326,95648100684,3123303817010165381032510334,3020633586,,673166761556416899,153991707636627389893650438639,74774423399252506134462329,38783975981491051802313796700110084,4226496426688269872057636683115511129813097116044594743012,23354276611051011789,7555585434153428313531823493329712873122841526515960,148301521460531040929228287674038838205,17756190091727518913,353243574748992510489,4841252197,981491051802313796700110084
20160327,5890857250,22772335118271139067506885,2118824091,,46884923961110186,8522920421218212372168922130,48043416064172774277241367,2997304012542205767568237258969620,180119671747417335203382395547374464979194263372431743,781880301814916645,23642276208320162144221041084557939390921103911828,941986783488576414218139772499621942,9886102091065411399,64263014328170557828,3751639454,12542205767568237258969620
20160328,107808108667,3681367317938182901934618908,3036032682,,321533521469767061,398524410434486375741605117882,5479655864284133090210861515,5329483472634741498165768714511991,583375901724477240961595715523114251314910434904476062416985,669769031432215181,17229180601708716513497846314337432246184987966110287,3982036831313513201710220128541507414957,25972298632703730181,1159611967532953516441,4231844183,72634741498165768714511991
20160329,107478107669,3769374719646192071764118338,3065232550,,691966703227135045,165001842641252452923493637502,1006150956264569842821030180,5198478880617761138319027191073654,582305902824748241241596215652631769651148313085204368143815,146081571669967207,100001038846764948436644111715818174491945541756716966,3891835884321823197014733147171017412635,27345303202581530032,5635531152461147411934,4592047814,80617761138319027191073654
20160330,109540109698,1934918919178941832638323807,3183134064,,700268073191735166,167431872235132381794052444761,2823430572570825753810891457,5239490174416764888313818216422101,101182213477159191566125478251886042861009631469614417445143,148451608473127724,98421030347705041440444231730816813174771843249794669,1026113202317763221040487369911568215461,27717308972621830656,6733530753151187612168,4872550957,74416764888313818216422101
20160331,106642107365,4111414719400189591767018156,3065833167,,316033491373507105,343753802640106446061637818701,2761229999572855839910411492,5280483175656789098277805014761975,444474506930113101315615633158382448724645603406163964236893,148861658573197734,17123163841724618106959110113459049344291434248964571,994012996320423229339957362781509015148,27585309972580530393,1201212393525251314748,4755349571,75656789098277805014761975
20160401,113803118525,3871407820225199841779318069,3184234242,,313833440979157655,173772002141951467273751342504,6152563845293693144810101470,5404490794119232854549934717072583,160361614325132249486427264320637771101159213264104313144525,182112357286879585,1777318419923999894684493945474472503646831780716898,151081592742452392043284033778957213375,27783315692604531130,5340528689351267913050,5130853220,94119232854549934717072583
20160402,8874793518,1014610054161961574332013364,2868733197,,152751657188089066,358213788333799362431471716448,59927602662423325873786788,407438911041495339568610763418433549,4443243114122021126611126109275302625530260832620242604683,10984125592325027685,1527915743125861213135583336324432073451345178256342,370553521228122280046069101901366614220,16125174631677318042,1121711307392440955036,4735451672,1041495339568610763418433549
20160403,5254251701,10445103736047623420802094,1741319583,,8616931437233814,7838844619168200211829118913,39545379401593717351455398,2680279471026595655676307812421874,1489154031744308739306892942114040325534711470114348,157691459761016305,219820193559426720452034198418659415997285728256,883477801313912831340452772065718198,81978350913310262,62326771502225722568,3341235748,71026595655676307812421874
20160404,105968107029,1782518367191981880437413692,3076733000,,753674633168934790,158181752839341434113417437562,1047143655042558512841030908,5413478314472043843679187313373906,643070155849259170248092450115818158761150213343204277943665,661869181413015106,5025464443844331463150669155991817418181481683016421,151391506039876367743210232437961912240,25701299202700730282,5263519554481175312125,4258644271,14472043843679187313373906
20160405,109347108548,4227408017920182031912018893,3211134423,,321233503777777831,344403753141010450481659718522,1174150228640307565562756606,5346490014272062826979067394275580,4317543535111541265115941155462452924248594295998564317167,727874471440815770,1746216787172581812150474761448244084802505793629990,977812481316193184239703362981540415323,26179302672738030713,1197112538672552005254,4515247082,14272062826979067394275580
20160406,110241109040,1782918424195321899939954014,3254334560,,326383540180167826,346483750139817439251658518630,1117151428100300325656957156,5311486014672139750347640084148167,440604490610118671326365737065155931548425304249115924759526,724774381472115878,1717716531511846821776718255439344054639516094009846,992012602162041580531803318294027137204,25870301712774330788,1181312379510351535523,4730548852,14672139750347640084148167
20160407,108993109164,1785118354195491908141344164,3083533263,,761775473173535008,165211856739953441763471138133,1096139556444571422733129782,5298483014572141743027717586258105,6304684957490594132385723969153381517611331130644372244371,730776141508216243,5061464642664306466049829212967617329180381711616273,152911554740311369463145231907968812316,25790300282763631160,1190412307538652475342,4555947272,14572141743027717586258105
20160408,117869122520,4161405120369200331782318152,3471336546,,851383023240335630,175722022237582419504182546673,1040148728941304176124963028,5316481491199242161226358393395281,646072584458046118201154113096621976251325056248241585315659,181522299787119680,9295995447555039445845104961474718164173911779118616,1623516951102721353241977398693271232922,27299310012569630752,7835518952841269912981,4968051425,91199242161226358393395281
20160409,8771392154,16465161929999993434393292,2780432112,,906996831526816380,151631683732455347553472236792,65563522547235195724757936,43334234177931838870510073897549198,4232479526620274821053386240106601052111916111284118938325,2067225647992611038,7736618632123289336332663494306712839123761473715321,13235139685687955926833266163618534153,16639175581626217586,3836386139031026310560,4496148256,177931838870510073897549198
20160410,5426153740,23872464113061057566196779,1998022488,,6771736088489298,8061885718491185921977620478,46945714963157083981438522,2985299078466915135522666792365212,171719321834718779103123339244384163907386853054029174,167211557469676973,42494783221021252032203724112149894587871063711301,908489333308551413246130672358820282,83148586974310439,76422797284272608050,3513837747,78466915135522666792365212
20160411,106130106546,1775818319194131907937493738,2966531683,,316333446172137094,396114416633376363721569417674,5346354500270712947010681468,5561499683987814706327188214081998,5645457700245182416215548154351130812927430954433863657087,670069571382914821,43864378471351549148100391708817778171641670950494639,404823760131931326669925123821502415125,25360296242678530183,1178212074527053005243,4247544620,83987814706327188214081998
20160412,113218116889,3831388120282201231795418609,3156134602,,323813580579517522,348783953241217457071671619127,1105138128305294855586157826,5513495215492277876486057567184083,636572071582115681246522465359383603254409044901201125613148,795887311507918782,44704586472749939732102195059475617562184731788117225,1566316137327323349341142383801019413259,27079311802536629985,1237212591541153676630,4941951034,15492277876486057567184083
20160413,6798068586,23142334130841271889479145,2062323650,,163041815853555570,264772849323594249341190913045,40921407941722918112612478,3267312981667407720987307213212076,437747845151566123192240993371032817994294721047010455,157411625374958016,7199732231143453271826463428298410843105501283813287,122401245675101071033612305432435524431,11035117601318114512,79378392338234153538,3532037427,81667407720987307213212076
20160414,107788108145,1950119036177181819840474184,3130933253,,715370563205934980,343403743740435448321670418809,1081145726689291295288754125,5318509815642236724877465282768184,628267895784959428248262442115443154682011350131524388444657,147361589772817592,49904512171381796817180166559603100654746505342924332,149841522339255362123111131546982912440,27277306992570329972,5246508011697121786045,4492246530,15642236724877465282768184
20160415,113735118718,1747817952201012007939953925,3272234850,,755573683212835460,366924161942094467011761120118,977141827998297565552357463,5331473914662368779258972492619071,412344316620114971350915821157172539825433618736179963937145,860296171741222510,1748017128175921839550854801470445694882508292809904,1021713418325123311442863396841576716544,25914305702722531093,1245112728547154009233,4675748984,14662368779258972492619071
