period,홍대,연남,이태원,종로,을지로,성수,한남,청담,신사,삼청,서촌,장충,반포,혜화,신촌,강남
2020-12-16,3194.055113,1763.818791,1211.543506,2143.50644,1640.314245,2001.913558,1446.70888,1734.173064,3131.408912,821.0384386,733.3786591,636.4882407,1386.351948,1362.651647,1334.719457,3670.419171
2020-12-17,3352.672402,1880.51278,1208.414364,2121.698801,1651.777308,2294.97747,1407.329262,1726.886494,3168.822535,1055.47192,709.4520618,680.1688518,1412.351007,1215.617383,1445.774769,3815.602118
2020-12-18,3831.623442,2000.304839,1307.378196,2647.189655,1772.665531,2366.178953,1523.397805,1884.065377,3427.606978,1195.927425,856.1277936,748.809923,1501.793533,1386.466454,1731.192571,4329.506446
2020-12-19,4164.406807,2347.283397,1581.366634,2877.742666,1596.544182,2707.743939,1471.58063,1919.456852,3842.287188,1117.43688,877.9730879,694.7291848,1597.476193,1412.351722,1792.428348,4291.898933
2020-12-20,3839.915625,2319.403431,1758.445917,2735.466133,1517.342609,2340.382304,1554.487213,1699.821432,3074.245835,1170.108511,886.2957193,586.5677084,1486.194097,1473.443836,1930.466791,3477.180012
2020-12-21,3467.742502,2080.852003,1371.959166,2391.714747,1770.580892,2318.710628,1348.258154,1840.345955,3369.40855,1023.456727,761.4652817,652.0884312,1418.591142,1419.602838,1587.963859,4256.38506
2020-12-22,3819.181388,2227.494006,1527.191005,2493.490259,1921.690251,2666.466087,1496.452381,2036.03891,3509.715711,1079.225409,828.041171,707.2094148,1673.398128,1461.021068,1679.297712,4438.135202
2020-12-23,3934.259048,2378.264102,1709.491809,3022.099288,1940.448325,2933.73335,1641.538901,2053.734647,3805.913777,1160.813005,885.2557129,737.3699383,1596.435871,1719.882751,1931.506414,4538.4089
2020-12-24,4469.191771,2643.665474,2027.231685,3593.28551,2239.540085,3105.031214,1730.662019,2073.513138,4091.719441,1422.099202,991.3608751,609.4480654,1847.081567,2043.977471,1984.436973,4554.072195
2020-12-25,4883.868946,3100.10919,2451.211592,4085.545862,1833.109029,3059.62638,1821.858812,1803.914637,3561.677726,1627.616718,1449.072049,577.207439,1450.832136,2315.266424,2211.733945,4332.640405
2020-12-26,4218.309775,2600.292488,1879.294894,2960.824797,1569.448778,2893.488248,1600.085609,1793.50547,3705.100664,1257.892385,1018.407491,614.648129,1465.393049,1618.407639,1897.253767,4233.407026
2020-12-27,3777.712915,2553.82143,2081.388464,4022.195199,1387.075962,2918.254155,1559.668594,1565.543637,2990.061538,1233.105095,1297.194995,548.0871608,1416.512297,1481.730182,1740.533489,3662.057611
2020-12-28,3632.580817,2120.094229,1562.610632,2698.07937,1921.690251,2754.179514,1470.544354,1808.077077,3474.377652,1035.849284,961.1929495,674.9687883,1523.634903,1382.325532,1816.300454,4383.817573
2020-12-29,3749.722073,2070.525101,1542.817865,2636.804878,1934.195634,2733.540588,1365.875971,1801.831883,3624.037004,1015.195023,790.5919107,622.9681531,1499.714688,1382.325532,1777.89716,4717.01858
2020-12-30,3866.870889,2088.080834,1521.969485,2662.768779,1852.909423,2851.179654,1380.384959,1775.809733,3469.181451,968.7218469,769.7866227,664.5686613,1563.154554,1465.16199,1810.07056,4637.635777
2020-12-31,3968.470916,2264.670852,1506.361475,2652.384002,1638.229607,2654.083133,1309.914812,1694.617616,3184.411139,1016.228824,776.0279511,573.0476208,1464.352727,1272.568574,1831.867343,4290.858614
2021-01-01,4417.359959,2499.088851,2010.549211,3008.596336,1486.079153,2787.201394,1446.70888,1377.137253,2844.563036,1276.48122,1040.252786,495.0466679,1370.750712,1419.602838,1794.503672,4035.993589
2021-01-02,5019.680842,2896.671896,2161.615144,3598.47594,1740.35853,3177.265446,1611.484648,1842.428709,3915.038869,1340.511606,1314.880264,589.687669,1582.91528,1793.397633,2218.99954,5415.800507
2021-01-03,4471.262927,2518.709965,1867.83394,2802.96914,1676.789298,2897.615229,1576.250135,1493.719311,3186.491564,1120.536107,1109.949984,540.8069943,1480.994285,1450.66426,2022.840267,4180.136217
2021-01-04,4132.266094,1963.127993,1416.766219,2436.372029,1628.851182,2412.616537,1321.313851,1650.898194,3432.80318,804.5128533,770.8266291,550.1672637,1345.790174,1383.360762,1822.526425,4523.785923
2021-01-05,4170.620275,2098.407736,1388.64164,2516.335984,1864.372486,2660.275615,1461.217868,1687.331045,3614.684814,880.9379724,771.8679257,718.6493995,1543.395629,1522.113181,2002.079185,5123.33447
2021-01-06,4099.089804,2089.113524,1393.84431,2457.141582,1774.748945,2518.90339,1417.692024,1693.576239,3565.833715,826.2009157,699.0494178,644.8086525,1418.591142,1450.66426,1957.44992,5339.551664
2021-01-07,4094.947492,1838.172483,1284.456288,2434.291939,1639.271926,2480.721778,1158.610635,1564.50226,3260.283458,700.2055699,706.3320428,662.4885583,1301.068912,1269.462882,2050.863021,5262.256
2021-01-08,5068.398361,2278.095825,1536.559581,2966.019144,2075.925344,2861.499118,1506.816264,1788.30012,4009.615569,961.4917673,798.914542,683.2892001,1577.715468,1514.862065,2323.824958,5902.539518
2021-01-09,6090.581867,3424.371234,2031.397591,3914.187253,2170.759257,3312.445189,1835.331524,2257.755549,4986.559775,1285.776726,1050.65543,757.1299471,1886.603018,1827.569248,2755.58642,6759.040229
2021-01-10,5385.632938,3239.522363,2100.144466,3501.894774,1882.08824,3424.924524,1836.3678,2051.653427,3980.518785,1350.840913,1003.843532,717.6095418,1628.676865,1734.380482,2469.128994,5117.066551
2021-01-11,5033.150914,2636.436643,1747.003813,3042.868842,2154.084597,3014.221546,1495.416105,1917.374098,4090.684089,1074.062932,897.7383696,690.5689789,1562.116032,1697.103175,2367.418523,6034.15281
2021-01-12,5117.123439,2583.769445,1693.864948,3230.840743,2288.520521,3089.552019,1591.794278,2022.507146,4345.312543,1179.40184,898.7783759,728.0096689,1634.916999,1960.105782,2415.158812,5940.140529
2021-01-13,5743.292851,3028.853569,1970.963678,3465.546097,2518.831453,3723.148168,1717.190429,2145.335931,4725.694907,1367.364322,986.1595531,849.6912329,1806.521594,1987.030781,2593.675872,6972.123463
2021-01-14,6059.484291,3109.403402,2174.112862,3791.642188,2614.707685,4166.871017,1913.055604,2269.206093,5160.119709,1485.097963,1154.680579,835.1308999,1861.64248,2240.716312,2704.731184,7233.249905
2021-01-15,6649.36312,3632.974647,2501.221315,4105.27733,2832.513234,4073.997858,1994.924789,2501.330365,5730.695684,1738.122456,1373.133522,1000.493463,2028.045463,2474.727958,3024.39771,8049.015645
2021-01-16,8280.088536,5039.485309,3270.028912,5693.176671,2995.085657,5181.242495,2733.825615,2875.020537,6701.403477,2287.547567,1726.819547,880.891614,2240.211831,2843.346599,3652.322367,9001.609275
2021-01-17,6901.280694,4955.840075,2885.615688,4944.403325,2472.97675,4600.274403,2351.420628,2272.328689,5100.881068,1981.851443,1583.265124,813.2907882,1752.439229,2560.670109,3246.508335,6880.204823
2021-01-18,6133.085918,4546.897438,2209.532489,4210.1671,3092.002984,4441.359493,2198.04502,2345.192859,5449.04601,1650.338582,1687.290274,773.770383,1791.96068,2557.564417,3006.755498,7877.714203
2021-01-19,7073.368056,5297.657851,2549.13866,5140.683831,3361.915926,5151.316856,2479.925607,2783.420787,6513.29029,1998.377029,1719.538212,1026.49378,2256.851589,2953.103557,3187.347882,9204.250312
2021-01-20,7612.45065,5606.429541,2749.158702,5887.381005,3878.813236,5485.65862,2748.333482,2839.629062,6880.164473,2268.956555,1816.282027,977.6131058,2377.494786,2988.310402,3286.98303,9372.411293
2021-01-21,7612.45065,5787.147652,2781.449186,5637.096527,3724.576919,5508.361037,2716.207798,2971.827171,7251.194646,2242.106016,1802.758074,960.9726699,2493.976694,3024.552478,3257.924576,9744.260132
2021-01-22,8971.559833,6790.914487,3492.952013,7005.869638,4346.73011,6588.774267,3186.699628,3249.752086,8168.89535,2675.862911,2462.279509,1122.175027,2694.701316,3692.415802,3523.62092,10652.98483
2021-01-23,11946.88122,9938.530093,4827.436874,9612.558272,4892.806237,9367.721698,4259.295973,3931.55483,9692.510088,4121.715602,3764.677117,1140.895178,3098.231204,4835.553534,4518.956315,11790.46256
2021-01-24,10268.46631,9369.520481,4646.172834,8414.105684,3801.695077,9318.189882,3852.020357,3178.969136,8275.944878,4001.916535,3513.976235,1023.373432,2871.505722,4209.10844,3744.691921,9122.773868
2021-01-25,8509.193158,6622.588658,3550.256784,6452.334794,4179.98841,6279.20042,2903.782764,2859.407553,7469.444829,2547.799963,2420.668933,992.173051,2664.540966,3595.086114,3590.046967,10064.9253
2021-01-26,8472.910134,6465.619753,3442.96114,6441.950018,4028.879051,6022.254629,3020.887584,3016.586437,7611.832415,2525.080276,2081.546868,1078.494416,2472.137124,3575.41223,3546.457325,10319.79033
2021-01-27,8379.609848,6601.934855,3694.008819,6474.146351,4244.601187,6564.008359,3143.173784,3143.579195,7524.527481,2568.456401,2175.169374,1142.975281,2740.462901,3493.611001,3629.485962,10810.71012
2021-01-28,7888.216754,6097.984723,3024.165053,5951.769755,3763.136611,5615.678632,2592.885322,2829.219895,7194.031569,2233.844311,1992.084388,972.4130423,2674.94059,3373.497236,3546.457325,10149.5292
2021-01-29,9665.109845,7156.484137,3657.552428,6872.935878,4380.078205,6958.199393,3278.931575,3389.235232,8104.460507,2598.406167,2379.059647,1183.535932,3007.748356,3917.110372,3611.84375,11922.06935
2021-01-30,12671.52881,11413.19831,5152.452948,9682.141368,4990.767109,9677.295545,4442.724713,5419.030481,10703.74728,3845.971422,3594.074788,1147.135099,3253.19424,4895.610417,4639.348622,12744.10301
2021-01-31,10797.18556,9485.181779,4884.722795,8678.927283,3959.057128,8664.987558,3973.270281,4288.590642,8271.784028,3627.027548,3199.819484,994.253154,2995.268087,4406.87801,4011.427888,9970.919522
2021-02-01,8767.331759,6507.96005,3725.262539,6563.456997,4134.134933,6269.913706,2953.526266,3170.642723,7425.794792,2442.458878,2157.485395,1030.653599,2527.258011,3687.239649,3714.593844,10823.24596
2021-02-02,8953.939889,7369.215642,3536.703451,6669.388771,4334.223503,6258.561493,3125.555967,3290.348911,7928.815287,2661.402752,2242.785269,1118.014821,2620.860026,3689.31011,3859.897881,11200.30939
2021-02-03,8880.330703,6550.300347,3446.071432,6950.827579,4090.364869,6106.869806,3023.996412,3312.207088,7757.330917,2629.387559,2148.122757,1156.495369,2599.018656,3585.764537,3778.940645,10750.12457
2021-02-04,9211.035353,6993.321759,3532.537545,7353.773368,4503.049841,6469.073719,3414.690488,3433.994497,8227.093779,2761.58136,4676.979446,1168.975599,2753.983492,3736.939724,3621.184667,11301.62991
2021-02-05,10895.6713,8272.8142,3957.573066,8365.292141,4993.892842,7789.922804,3522.468821,3941.963998,8994.09978,3227.351272,3586.793453,1280.257036,3078.470478,4602.577119,3873.389446,12501.77382
2021-02-06,13594.191,11434.8848,5547.271512,11220.18908,5758.818062,10795.89039,4540.140284,4422.869971,11551.81694,4796.104434,4520.941076,1310.417559,3505.920581,6095.69934,5069.03476,13913.96065
2021-02-07,11093.67834,10507.53704,4954.525284,9174.301892,4386.330896,9254.211622,4145.299982,3498.532253,8752.979505,3922.394365,3764.677117,1101.374773,2836.145561,4995.015068,4053.981829,10550.62399
2021-02-08,9312.635381,7363.019501,3942.98297,7101.412717,4329.013131,6572.264331,3307.949552,2877.103291,7979.741951,2841.10353,2892.944067,1092.014503,2730.061477,4135.589057,3701.10228,11196.13511
2021-02-09,9664.074267,7399.163657,3899.231531,7421.276375,4720.855391,6849.849049,3410.545383,3192.502434,8261.391625,2914.427245,2534.05672,1250.096512,2932.866743,4115.915173,3626.374938,11296.40881
2021-02-10,10130.59081,8039.426222,3956.536302,7944.691057,4515.555224,7371.998612,3523.505097,3044.691341,8498.35105,3193.270653,2885.662732,1200.17598,2807.023734,4369.600703,3721.859439,11152.26618
2021-02-11,9637.119003,9041.127677,4556.577578,8387.103697,3739.16694,7595.924532,3681.02581,2661.631845,8210.464962,4318.971413,3700.18124,894.4117017,2213.170649,4424.481433,3189.423205,9165.60248
2021-02-12,9485.765879,9040.094987,4914.939752,8850.281974,3416.106734,7323.497537,3624.028376,2414.934432,6450.931011,4879.757456,3973.767422,864.2515659,1968.765087,4279.517629,2901.93008,8291.344833
2021-02-13,13845.06544,12186.6779,6803.622072,12635.69565,5607.708703,10998.14664,4892.489897,3455.854208,9974.159762,6508.407975,5362.506201,1260.496639,3027.509081,6336.957601,4509.615397,10773.10911
2021-02-14,12020.48285,10552.9754,6233.778902,9972.926867,4642.694913,9496.710968,4423.035465,3387.154012,9137.522717,4497.63839,4039.303305,1185.615647,2835.105239,5489.958859,4170.227412,10616.43064
2021-02-15,10231.1477,7941.323325,4005.490411,7946.771146,4656.242614,7345.169214,3335.930131,3231.016505,8793.513765,2793.596553,3443.23903,1248.016797,2647.901208,4282.623322,4063.322747,12428.65894
2021-02-16,10306.82804,7715.164179,3835.687326,7844.995634,5097.064085,7046.94557,3487.233187,3509.982797,8634.502222,2817.350041,2507.010104,1254.256718,2841.345373,4429.657586,4035.299994,12675.16241
2021-02-17,10403.23506,7688.314235,3835.687326,7734.911517,5030.367895,7274.998472,3559.775886,3566.192606,8739.471325,2984.656086,2495.567454,1300.017432,2933.907066,4470.040585,4279.203478,12846.46385
2021-02-18,11106.1204,8289.337242,4268.017894,8491.993468,5286.731911,7706.338367,3729.733035,3721.288735,9272.633677,3098.258875,2966.802581,1319.777441,2970.30755,4513.529276,4407.901002,13236.06962
2021-02-19,13142.18767,9799.116921,5139.95523,10212.82265,6224.650298,9297.550956,4247.895813,4136.617109,10382.60356,4121.715602,3607.598741,1454.97948,3255.274885,5664.953354,4865.609894,14056.00964
2021-02-20,16283.37539,15981.78491,7447.414787,13602.56105,6958.310837,13551.10466,5443.815757,5216.050956,13118.0415,6129.388137,5447.807365,1573.541084,3658.802973,7122.86873,5714.601629,15861.97652
2021-02-21,13847.14415,12310.60072,6855.705323,11688.56562,5448.262014,12639.92379,5122.55443,3922.18704,10398.19216,5521.097293,4762.27932,1318.737583,3277.114455,6331.781447,5201.886855,11926.25013
2021-02-22,11117.51931,9274.515654,4655.54141,9013.331978,5715.047999,8562.827686,3850.984081,3488.123086,8459.897215,3472.11406,3310.085962,1306.257353,3028.549403,5010.548029,4612.365492,12797.37382
2021-02-23,11185.94305,8916.174835,4530.526528,9017.484322,5756.733424,8371.923646,4027.158887,3597.420107,9131.286304,3547.505378,2952.238621,1393.618575,3008.788678,5157.582294,4545.939445,13150.4189
2021-02-24,11532.19649,9193.965821,4718.048852,9203.380051,5935.980506,8590.689834,4025.086335,3643.220749,9259.120637,3652.846463,3149.887567,1422.738854,3134.631687,5421.620131,4696.433752,13997.51773
2021-02-25,11592.32804,9461.429906,4665.965601,9180.534325,5883.873112,9123.156852,4286.240276,3679.652067,9233.13963,3858.363979,3168.611552,1349.937964,3022.309269,5516.883859,4928.920994,14287.89663
2021-02-26,13331.90253,10578.79266,5688.950019,10843.20719,6436.203156,10596.73238,4471.74269,4239.667403,10341.03395,4683.533269,3776.119767,1453.939623,3415.437733,6037.712918,5428.144204,15589.35456
2021-02-27,17512.90126,14778.70887,8726.687255,14816.59277,7662.791334,14580.95533,6383.762018,5259.768845,13166.88774,7350.102852,6025.147655,1640.102052,3990.572215,7829.044591,6209.674192,16891.86582
2021-02-28,16082.25405,13835.87075,8344.366409,14503.99963,7166.737962,13640.87957,11215.1105,4285.468045,11019.6948,7025.817893,5466.53135,1696.262893,3804.406707,7510.126025,5792.443918,13645.51947
2021-03-01,9447.404139,7921.702212,4215.934643,7351.697196,4005.952925,7133.626247,4513.19486,3104.023747,6773.114946,2770.874689,2657.847151,1250.096512,2637.499784,4771.355729,4301.00026,9704.571982
2021-03-02,7940.048566,6772.326064,3910.692485,6998.599119,4641.652593,6794.126761,3488.269463,3258.080033,7136.868492,2695.483371,2757.710985,1204.336186,2674.94059,3872.586451,3866.123852,10941.27009
2021-03-03,9106.328592,7383.673305,4235.72741,7663.252248,5391.987793,7250.232564,3916.271725,3429.832057,7489.194283,2987.753137,2613.116556,1344.737901,2886.066636,4234.993708,4256.370995,12100.68553
2021-03-04,10267.43073,7798.812082,4778.463915,8166.935463,5659.814872,8274.923505,4070.684731,3775.417324,8221.897577,3431.837163,2723.383034,1411.298869,3129.431875,4456.578085,4751.443558,13416.76644
2021-03-05,12675.67868,9897.222487,5693.115925,10371.72031,7224.054503,10285.09304,4724.6053,4074.160573,9710.179117,4266.301959,3810.447718,1664.022266,3632.803913,5640.098816,5412.577315,15176.77726
2021-03-06,16267.8266,13810.0535,7959.953185,13784.30052,7257.402598,14116.59356,6379.616913,4801.763959,12442.49642,5875.329842,5204.387819,1718.103005,4005.131329,7095.94373,6449.423105,16659.98533
2021-03-07,13102.79035,11702.34888,6796.327024,10965.75226,5884.915432,11624.51957,5574.392167,4038.770632,9655.096465,5251.547215,4430.43859,1561.060854,3499.680447,6125.725531,5302.561626,12016.07513
2021-03-08,9405.935666,7671.793861,4580.536251,8400.602732,5271.100795,8325.488071,3939.070923,3477.713919,8137.718141,3212.893289,2655.767139,1378.018385,3074.310989,4382.027972,4651.804487,11854.17557
2021-03-09,9907.699658,7892.786887,4663.873222,13151.84373,5775.491497,8630.934937,4198.152312,3825.38194,8194.876357,3503.097628,2860.696129,1343.698043,3284.394912,4515.599737,4702.659722,12484.01689
2021-03-10,10519.3483,8556.801326,4970.152145,11481.90034,5825.514252,8904.390663,4166.026628,3981.519446,8559.670116,3495.867549,2994.889204,1459.139686,3405.038109,4814.844419,4621.70641,12628.15952
2021-03-11,11295.83526,8452.49962,5145.1579,10000.96694,6469.551251,9237.699677,4328.729844,3932.596207,8478.606457,3533.047395,3134.283601,1458.099441,3312.476416,4903.896763,4758.709152,13416.76644
2021-03-12,13418.98935,10135.77125,5627.498192,10763.23932,7041.681687,10288.18928,4692.479616,4147.026276,10035.47883,4135.14196,3790.683727,1622.421758,3764.887056,5548.980511,5481.074763,15302.11613
2021-03-13,17616.56489,14361.50471,8924.614919,15314.04355,7726.361791,15145.41148,6552.682891,5312.856057,12748.05154,6265.710613,5356.264872,1504.900012,4270.337939,7831.115052,6497.167317,16898.13374
2021-03-14,13500.88316,11591.85371,7144.265007,12198.47735,5894.295081,12006.32765,5581.6461,4158.475286,9702.902491,5362.052953,4195.341675,1271.937011,3447.678727,6702.475051,5298.407056,11908.4932
2021-03-15,10206.2636,7643.911226,5076.411025,8630.117657,5359.682017,8027.264428,4267.586183,3479.795139,8023.391987,3315.135146,2932.47334,1237.61667,3171.032171,4340.609743,4568.77585,12331.5192
2021-03-16,10418.79141,7564.394083,4724.307136,8834.706768,5805.713859,8089.179197,3992.960651,3836.83095,7947.524529,3357.479646,2871.098772,1416.498933,3162.713192,4643.995348,4257.406696,12680.39001
2021-03-17,10911.22008,8187.100916,5038.89902,9144.185648,6065.204833,8997.263822,4156.699021,3803.522229,8486.923295,3573.324293,3039.619799,1458.099441,3264.634186,4898.716109,4812.679335,13327.98826
2021-03-18,11278.20776,8529.951382,5302.463267,9715.37187,6434.118517,9425.509486,4368.109461,4153.27147,8572.142944,3784.006462,2916.870664,1526.740512,3341.596443,5249.735829,4926.845671,14027.81051
2021-03-19,14160.2213,10505.47166,6482.771903,11414.39342,7186.538355,10878.44408,5129.808364,4216.767849,10157.07675,4680.436218,3609.678754,1536.100394,4023.851732,5990.083305,5529.858598,15631.13635
2021-03-20,15344.12883,11914.05037,7317.197234,12474.72573,6624.828663,11681.2746,5846.946268,5073.445214,11190.13896,5188.55063,6746.043657,1446.659456,3582.882838,6810.161547,6104.84485,16319.46958
2021-03-21,13211.64698,11521.63077,7060.928035,11312.6179,5505.579779,12187.94497,5579.573548,4056.464835,9196.761359,5446.7376,5217.910482,1310.417559,3443.519237,6322.464371,5329.544756,12367.03307
2021-03-22,9849.63926,7565.426774,4704.514369,8791.087572,5535.802141,8009.721742,3915.235449,3669.2429,7685.619448,3942.017001,2987.607869,1307.297599,3017.109457,4466.934893,4244.954754,12212.44825
2021-03-23,9799.878604,7999.153974,4788.888105,9292.694614,5958.906632,8775.401393,4151.51764,3898.246109,7805.141804,4023.604597,3078.109065,1401.9386,3148.152278,4637.783964,4444.228973,12688.74506
2021-03-24,10690.40009,8087.96266,4982.649863,9528.438055,5851.567337,9034.412684,4316.293408,3873.263802,8353.892761,4419.150021,3085.39169,1504.900012,3117.991929,4666.774924,4735.872746,12570.71443
2021-03-25,10982.75055,8336.84099,5137.862852,9802.610262,6100.636342,9226.349474,4560.865808,3825.38194,8708.294116,4878.723655,3191.496852,1506.980115,3377.996927,4972.235492,4884.291729,13647.60661
2021-03-26,12877.82804,9774.332357,6118.151446,10871.24727,6763.432639,10717.46568,5153.643838,4254.240544,10065.61582,5162.731716,3598.236103,1720.183108,3778.405848,5721.900044,5248.591444,15412.83202
2021-03-27,14211.0251,10979.47377,6228.576232,11263.80828,6396.602369,10609.11534,5596.155088,4499.898114,10339.99373,5037.767995,3871.822285,1554.820932,3688.965122,6631.02613,5945.013548,16211.88765
2021-03-28,11619.28331,9886.895585,6081.695055,9862.84275,5283.606178,9931.147105,5187.843196,3529.759754,9088.676479,4602.979475,3621.121404,1589.141274,3403.997787,5601.790779,4623.781733,11848.95447
2021-03-29,9547.96103,7472.484659,4522.194715,7951.961576,5061.631351,8719.679105,4151.51764,3382.990038,8217.741588,3667.304446,2798.281555,1311.457417,2994.227765,4083.818521,3969.91357,11680.78698
2021-03-30,9807.135209,7649.074677,4664.928837,8434.875237,5598.329054,10134.4341,4035.449097,3497.490876,8053.533844,4270.432812,3002.170538,1411.298869,3362.397491,4555.982736,4230.423566,12186.32975
2021-03-31,10120.21991,8251.127706,4852.43231,8881.440221,5731.722659,12555.30661,4157.735297,3525.595781,8355.968325,4844.643036,3590.954769,1512.180179,3552.720689,4809.668266,4166.072842,12498.63986
2021-04-01,10641.67501,8727.192535,4879.520125,8970.750868,5640.014479,14835.83763,4191.934655,3875.345021,8314.398713,5083.209546,3499.412276,1539.220742,3307.276604,4687.484039,4494.044586,12656.36515
2021-04-02,12894.41996,9934.399333,5568.119893,9587.632457,6351.789986,14889.49643,4521.486191,3919.064443,9658.212242,5222.63125,3839.575637,1618.261552,3762.806412,5475.465629,5009.874307,14271.18001
2021-04-03,13115.2324,10198.76535,5792.079757,10330.17729,5430.54626,10060.13638,5100.791508,4038.770632,9846.325429,4631.89544,3521.25757,1443.539108,3384.237061,5704.296621,5239.250526,14443.52828
2021-04-04,12497.36273,11320.25886,7231.786735,10681.19919,5313.827315,14620.16769,5882.180781,3666.120303,9047.102007,6537.326117,4859.023135,1447.699314,3591.201817,5701.190929,4819.941006,10778.3302
2021-04-05,9650.596635,8251.127706,4912.847373,8397.488474,5048.083649,10270.64659,4348.420213,3503.737603,7800.980954,4229.122113,3397.467139,1330.177568,3230.314347,4225.672131,3980.294111,11139.73034
2021-04-06,9896.293182,8212.91817,4807.644107,8445.260014,5616.046033,10260.32713,4329.76612,3589.09216,8148.110544,4144.437466,3265.355367,1550.660727,3312.476416,4455.542854,4040.490264,11971.16588
2021-04-07,10110.89215,8084.86459,4765.966196,8635.308087,5643.141437,9972.422948,4394.017488,3696.306427,7909.070694,4611.241179,3504.613598,1413.378972,3199.113676,4783.782998,4025.959076,11807.17268
2021-04-08,10460.25988,8094.158801,4775.353623,8880.402135,5876.578102,10422.33828,4233.387946,3706.715595,8401.698786,4547.210793,3631.524048,1484.099758,3330.156497,4816.914881,4143.240359,12232.29232
2021-04-09,12351.1875,9962.281967,5805.63309,10437.14715,6404.939699,13631.59286,5118.409325,4220.930289,9718.491095,5407.494504,4640.570192,1740.983362,4035.291678,5513.773666,4818.905305,13549.42005
2021-04-10,15122.28081,12928.1441,7833.901539,12758.24071,6687.3568,19022.31684,5810.674357,4549.861196,11679.65127,7508.11339,6008.503683,1570.421123,3941.689663,6725.254627,5242.36155,14336.98666
2021-04-11,11419.19754,10617.00219,6630.689844,9978.117297,5228.373051,15635.57191,5310.129396,3662.997706,8852.752406,6019.9162,4388.829304,1329.13771,3487.200178,5340.854133,4180.60403,9917.648713
2021-04-12,7472.496442,6503.829289,3474.21486,7024.563019,4411.341661,7647.519838,3500.705899,3141.496442,6481.072868,2637.649264,2483.084797,1237.61667,2756.062337,3317.581276,3242.353765,10366.79322
2021-04-13,8752.818549,7642.878536,4013.822223,7589.516808,5223.162679,9721.667629,3858.238014,3299.716701,7572.338368,3558.86631,2892.944067,1545.460663,3019.188302,3976.132024,3688.646415,10893.22688
2021-04-14,8821.242286,8138.564478,4163.832542,8203.28414,5265.889198,10286.12579,4046.849256,3676.52947,8155.38231,3900.706302,3237.268744,1456.019338,3135.67201,4200.822093,3739.501651,11127.19451
2021-04-15,9344.768534,7832.890858,4361.779056,7888.610912,5539.970194,10811.36958,4123.537061,3738.984473,8626.185384,3858.363979,3274.718004,1518.420488,3228.233703,4334.398359,3685.531468,11729.88352
2021-04-16,10769.19472,8876.932609,4910.773845,8978.021387,5823.429614,11231.35927,4548.430494,3884.714345,9454.51045,3965.770489,3505.653604,1571.460981,3574.562059,4874.901302,4208.626783,15570.55731
2021-04-17,13259.33648,12403.54017,6804.658836,11339.61989,6372.632699,15917.28361,5646.934866,4494.692764,11055.03286,5576.865975,4665.536796,1644.26187,3731.60574,5887.572962,4879.101459,15411.7917
2021-04-18,10966.16619,10942.29693,5985.860365,9577.247681,5273.184209,17523.9754,5138.099695,3709.839725,9161.428161,5825.759616,4994.256217,1333.297916,3440.39827,5384.342824,4183.718977,11200.30939
2021-04-19,8600.422288,8210.85279,4216.971407,7828.378424,5006.399449,11028.07228,4027.158887,3350.72116,7976.626174,3707.581343,3246.630091,1388.418512,3093.031392,3869.480759,3654.397691,10658.21243
2021-04-20,8911.435838,7513.792265,4128.412915,7995.580772,5595.203321,10879.47683,4038.557925,3604.706677,7742.782525,3882.117467,3170.691564,1440.419147,3219.912923,4075.532174,3609.768426,10846.22399
2021-04-21,9198.600858,8277.97765,4505.531091,8098.39437,5871.36773,11119.91269,4003.323413,3704.634375,7981.822375,4054.588165,3223.744791,1469.539813,3532.961763,4044.470753,3822.53421,11497.99653
2021-04-22,9798.843026,8391.5709,4431.562696,8495.107725,5934.938187,11548.15634,4158.772695,3850.362714,8741.55175,4106.225994,3390.185804,1449.779417,3593.282462,4448.296239,3919.058334,12118.44247
2021-04-23,11672.1507,10193.6019,5651.456865,9841.035111,6531.037069,13005.21993,5031.357638,4094.978907,10279.71488,4819.857922,3918.634183,1633.861743,3833.528534,5261.123366,4514.805668,14221.04317
2021-04-24,14528.25211,13295.77913,7447.414787,12377.10648,7176.116387,18653.92245,6185.82429,4699.753508,11995.59879,6533.195265,5240.797073,1574.580941,4145.535252,6691.083012,4996.382742,14240.88724
2021-04-25,11439.93178,11750.88532,6789.031975,10424.68228,5792.166157,16363.07196,5267.639829,3908.655276,9653.01604,6224.402091,5021.302833,1433.138981,3771.127191,5551.050973,4388.183467,10982.01156
2021-04-26,9500.279089,9008.081592,4544.07986,7900.037692,5389.903154,10291.28552,3928.708161,3438.15847,8495.235273,3621.862895,2970.963897,1417.53879,3345.755933,4181.148209,3782.055592,11340.27774
2021-04-27,9832.019316,8416.355464,4614.919113,8309.211996,5826.556572,9825.890992,3931.81699,3602.623924,8355.968325,3560.931736,2947.037299,1579.781005,3337.436954,4680.237424,4250.141101,12332.56602
2021-04-28,10570.14454,8714.800253,4570.130911,8450.454361,5974.538973,10545.13708,4284.167724,3776.458701,8572.142944,4160.960875,3087.471703,1672.342291,3478.879399,5057.142412,4204.476136,12531.01978
2021-04-29,11052.20987,8781.925114,4981.613099,8955.175661,6067.288247,10744.29508,4322.511065,3762.925403,9307.966875,3885.216694,3112.438307,1478.899695,3623.442811,5043.679912,4516.880991,13329.02858
